id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type
PG7635,The Disowned — Volume 05,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],1,{'English fiction -- 19th century'},
PG7636,The Disowned — Volume 06,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],4,{'English fiction -- 19th century'},
PG7637,The Disowned — Volume 07,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],1,{'English fiction -- 19th century'},
PG7638,The Disowned — Volume 08,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],6,{'English fiction -- 19th century'},
PG7639,The Disowned — Complete,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],15,{'English fiction -- 19th century'},
PG763,The Round-Up: A Romance of Arizona; Novelized from Edmund Day's Melodrama,"Murray, John",,,['en'],13,"{'Arizona -- Fiction', 'Love stories'}",
PG7640,Ernest Maltravers — Volume 01,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],2,{'English fiction -- 19th century'},
PG7641,Ernest Maltravers — Volume 02,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],0,{'English fiction -- 19th century'},
PG7642,Ernest Maltravers — Volume 03,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],0,{'English fiction -- 19th century'},
PG7643,Ernest Maltravers — Volume 04,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],4,{'English fiction -- 19th century'},
PG7644,Ernest Maltravers — Volume 05,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],1,{'English fiction -- 19th century'},
PG7645,Ernest Maltravers — Volume 06,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],2,{'English fiction -- 19th century'},
PG7646,Ernest Maltravers — Volume 07,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],0,{'English fiction -- 19th century'},
PG7647,Ernest Maltravers — Volume 08,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],1,{'English fiction -- 19th century'},
PG7648,Ernest Maltravers — Volume 09,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],0,{'English fiction -- 19th century'},
PG7649,Ernest Maltravers — Complete,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],39,{'English fiction -- 19th century'},
PG764,"Hans Brinker; Or, The Silver Skates","Dodge, Mary Mapes",1830.0,1905.0,['en'],190,"{'Netherlands -- History -- 19th century -- Juvenile fiction', 'Brothers and sisters -- Juvenile fiction', 'Skating -- Juvenile fiction'}",
PG7650,Kenelm Chillingly — Volume 01,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],3,{'English fiction -- 19th century'},
PG7651,Kenelm Chillingly — Volume 02,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],3,{'English fiction -- 19th century'},
PG7652,Kenelm Chillingly — Volume 03,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],3,{'English fiction -- 19th century'},
PG7653,Kenelm Chillingly — Volume 04,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],6,{'English fiction -- 19th century'},
PG7654,Kenelm Chillingly — Volume 05,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],0,{'English fiction -- 19th century'},
PG7655,Kenelm Chillingly — Volume 06,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],1,{'English fiction -- 19th century'},
PG7656,Kenelm Chillingly — Volume 07,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],4,{'English fiction -- 19th century'},
PG7657,Kenelm Chillingly — Volume 08,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],2,{'English fiction -- 19th century'},
PG7658,Kenelm Chillingly — Complete,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],19,{'English fiction -- 19th century'},
PG7659,What Will He Do with It? — Volume 01,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],2,{'English fiction -- 19th century'},
PG765,The Moon Pool,"Merritt, Abraham",1884.0,1943.0,['en'],114,"{'Science fiction', 'Botanists -- Fiction', 'Oceania -- Fiction', 'Geographical myths -- Fiction'}",
PG7660,What Will He Do with It? — Volume 02,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],2,{'English fiction -- 19th century'},
PG7661,What Will He Do with It? — Volume 03,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],1,{'English fiction -- 19th century'},
PG7662,What Will He Do with It? — Volume 04,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],1,{'English fiction -- 19th century'},
PG7663,What Will He Do with It? — Volume 05,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],1,{'English fiction -- 19th century'},
PG7664,What Will He Do with It? — Volume 06,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],1,{'English fiction -- 19th century'},
PG7665,What Will He Do with It? — Volume 07,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],1,{'English fiction -- 19th century'},
PG7666,What Will He Do with It? — Volume 08,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],3,{'English fiction -- 19th century'},
PG7667,What Will He Do with It? — Volume 09,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],0,{'English fiction -- 19th century'},
PG7668,What Will He Do with It? — Volume 10,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],2,{'English fiction -- 19th century'},
PG7669,What Will He Do with It? — Volume 11,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],0,{'English fiction -- 19th century'},
PG766,David Copperfield,"Dickens, Charles",1812.0,1870.0,['en'],5474,"{'Boys -- Fiction', 'Autobiographical fiction', 'Bildungsromans', 'Young men -- Fiction', 'Orphans -- Fiction', 'England -- Fiction', 'Stepfathers -- Fiction', 'Child labor -- Fiction'}",
PG7670,What Will He Do with It? — Volume 12,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],0,{'English fiction -- 19th century'},
PG7671,What Will He Do with It? — Complete,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],29,{'English fiction -- 19th century'},
PG7672,Harold : the Last of the Saxon Kings — Volume 01,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],5,"{'Biographical fiction', 'Great Britain -- History -- Edward, the Confessor, 1042-1066 -- Fiction', 'William I, King of England, 1027 or 8-1087 -- Fiction', 'Harold, King of England, 1022?-1066 -- Fiction', 'Anglo-Saxons -- Kings and rulers -- Fiction', 'Great Britain -- Kings and rulers -- Fiction'}",
PG7673,Harold : the Last of the Saxon Kings — Volume 02,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],5,"{'Biographical fiction', 'Great Britain -- History -- Edward, the Confessor, 1042-1066 -- Fiction', 'William I, King of England, 1027 or 8-1087 -- Fiction', 'Harold, King of England, 1022?-1066 -- Fiction', 'Anglo-Saxons -- Kings and rulers -- Fiction', 'Great Britain -- Kings and rulers -- Fiction'}",
PG7674,Harold : the Last of the Saxon Kings — Volume 03,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],2,"{'Biographical fiction', 'Great Britain -- History -- Edward, the Confessor, 1042-1066 -- Fiction', 'William I, King of England, 1027 or 8-1087 -- Fiction', 'Harold, King of England, 1022?-1066 -- Fiction', 'Anglo-Saxons -- Kings and rulers -- Fiction', 'Great Britain -- Kings and rulers -- Fiction'}",
PG7675,Harold : the Last of the Saxon Kings — Volume 04,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],2,"{'Biographical fiction', 'Great Britain -- History -- Edward, the Confessor, 1042-1066 -- Fiction', 'William I, King of England, 1027 or 8-1087 -- Fiction', 'Harold, King of England, 1022?-1066 -- Fiction', 'Anglo-Saxons -- Kings and rulers -- Fiction', 'Great Britain -- Kings and rulers -- Fiction'}",
PG7676,Harold : the Last of the Saxon Kings — Volume 05,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],2,"{'Biographical fiction', 'Great Britain -- History -- Edward, the Confessor, 1042-1066 -- Fiction', 'William I, King of England, 1027 or 8-1087 -- Fiction', 'Harold, King of England, 1022?-1066 -- Fiction', 'Anglo-Saxons -- Kings and rulers -- Fiction', 'Great Britain -- Kings and rulers -- Fiction'}",
PG7677,Harold : the Last of the Saxon Kings — Volume 06,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],3,"{'Biographical fiction', 'Great Britain -- History -- Edward, the Confessor, 1042-1066 -- Fiction', 'William I, King of England, 1027 or 8-1087 -- Fiction', 'Harold, King of England, 1022?-1066 -- Fiction', 'Anglo-Saxons -- Kings and rulers -- Fiction', 'Great Britain -- Kings and rulers -- Fiction'}",
PG7678,Harold : the Last of the Saxon Kings — Volume 07,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],7,"{'Biographical fiction', 'Great Britain -- History -- Edward, the Confessor, 1042-1066 -- Fiction', 'William I, King of England, 1027 or 8-1087 -- Fiction', 'Harold, King of England, 1022?-1066 -- Fiction', 'Anglo-Saxons -- Kings and rulers -- Fiction', 'Great Britain -- Kings and rulers -- Fiction'}",
PG7679,Harold : the Last of the Saxon Kings — Volume 08,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],6,"{'Biographical fiction', 'Great Britain -- History -- Edward, the Confessor, 1042-1066 -- Fiction', 'William I, King of England, 1027 or 8-1087 -- Fiction', 'Harold, King of England, 1022?-1066 -- Fiction', 'Anglo-Saxons -- Kings and rulers -- Fiction', 'Great Britain -- Kings and rulers -- Fiction'}",
PG767,Agnes Grey,"Brontë, Anne",1820.0,1849.0,['en'],645,"{'Autobiographical fiction', 'Governesses -- Fiction', 'England -- Fiction', 'Single women -- Fiction', 'Feminist fiction'}",
PG7680,Harold : the Last of the Saxon Kings — Volume 09,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],8,"{'Biographical fiction', 'Great Britain -- History -- Edward, the Confessor, 1042-1066 -- Fiction', 'William I, King of England, 1027 or 8-1087 -- Fiction', 'Harold, King of England, 1022?-1066 -- Fiction', 'Anglo-Saxons -- Kings and rulers -- Fiction', 'Great Britain -- Kings and rulers -- Fiction'}",
PG7681,Harold : the Last of the Saxon Kings — Volume 10,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],3,"{'Biographical fiction', 'Great Britain -- History -- Edward, the Confessor, 1042-1066 -- Fiction', 'William I, King of England, 1027 or 8-1087 -- Fiction', 'Harold, King of England, 1022?-1066 -- Fiction', 'Anglo-Saxons -- Kings and rulers -- Fiction', 'Great Britain -- Kings and rulers -- Fiction'}",
PG7682,Harold : the Last of the Saxon Kings — Volume 11,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],3,"{'Biographical fiction', 'Great Britain -- History -- Edward, the Confessor, 1042-1066 -- Fiction', 'William I, King of England, 1027 or 8-1087 -- Fiction', 'Harold, King of England, 1022?-1066 -- Fiction', 'Anglo-Saxons -- Kings and rulers -- Fiction', 'Great Britain -- Kings and rulers -- Fiction'}",
PG7683,Harold : the Last of the Saxon Kings — Volume 12,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],4,"{'Biographical fiction', 'Great Britain -- History -- Edward, the Confessor, 1042-1066 -- Fiction', 'William I, King of England, 1027 or 8-1087 -- Fiction', 'Harold, King of England, 1022?-1066 -- Fiction', 'Anglo-Saxons -- Kings and rulers -- Fiction', 'Great Britain -- Kings and rulers -- Fiction'}",
PG7684,Harold : the Last of the Saxon Kings — Complete,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],41,"{'Biographical fiction', 'Great Britain -- History -- Edward, the Confessor, 1042-1066 -- Fiction', 'William I, King of England, 1027 or 8-1087 -- Fiction', 'Harold, King of England, 1022?-1066 -- Fiction', 'Anglo-Saxons -- Kings and rulers -- Fiction', 'Great Britain -- Kings and rulers -- Fiction'}",
PG7685,Lucretia — Volume 01,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],1,"{'London (England) -- Fiction', 'Crime -- Fiction', 'English fiction -- 19th century', 'Detective and mystery stories, English'}",
PG7686,Lucretia — Volume 02,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],3,"{'London (England) -- Fiction', 'English fiction -- 19th century', 'Detective and mystery stories, English', 'Crime -- Fiction'}",
PG7687,Lucretia — Volume 03,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],4,"{'London (England) -- Fiction', 'English fiction -- 19th century', 'Detective and mystery stories, English', 'Crime -- Fiction'}",
PG7688,Lucretia — Volume 04,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],0,"{'London (England) -- Fiction', 'English fiction -- 19th century', 'Detective and mystery stories, English', 'Crime -- Fiction'}",
PG7689,Lucretia — Volume 05,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],8,"{'London (England) -- Fiction', 'Crime -- Fiction', 'English fiction -- 19th century', 'Detective and mystery stories, English'}",
PG768,Wuthering Heights,"Brontë, Emily",1818.0,1848.0,['en'],7774,"{'Rejection (Psychology) -- Fiction', 'Triangles (Interpersonal relations) -- Fiction', 'Yorkshire (England) -- Fiction', 'Psychological fiction', 'Heathcliff (Fictitious character : Brontë) -- Fiction', 'Rural families -- Fiction', 'Love stories', 'Foundlings -- Fiction', 'Domestic fiction', 'Revenge -- Fiction'}",
PG7690,Lucretia — Volume 06,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],3,"{'London (England) -- Fiction', 'Crime -- Fiction', 'English fiction -- 19th century', 'Detective and mystery stories, English'}",
PG7691,Lucretia — Complete,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],43,"{'London (England) -- Fiction', 'English fiction -- 19th century', 'Detective and mystery stories, English', 'Crime -- Fiction'}",
PG7692,A Strange Story — Volume 01,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],5,{'English fiction -- 19th century'},
PG7693,A Strange Story — Volume 02,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],2,{'English fiction -- 19th century'},
PG7694,A Strange Story — Volume 03,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],1,{'English fiction -- 19th century'},
PG7695,A Strange Story — Volume 04,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],4,{'English fiction -- 19th century'},
PG7696,A Strange Story — Volume 05,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],4,{'English fiction -- 19th century'},
PG7697,A Strange Story — Volume 06,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],4,{'English fiction -- 19th century'},
PG7698,A Strange Story — Volume 07,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],1,{'English fiction -- 19th century'},
PG7699,A Strange Story — Volume 08,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],3,{'English fiction -- 19th century'},
PG76,Adventures of Huckleberry Finn,"Twain, Mark",1835.0,1910.0,['en'],11651,"{'Runaway children -- Fiction', 'Race relations -- Fiction', 'Boys -- Fiction', 'Bildungsromans', 'Missouri -- Fiction', 'Male friendship -- Fiction', 'Mississippi River -- Fiction', 'Humorous stories', 'Fugitive slaves -- Fiction', 'Finn, Huckleberry (Fictitious character) -- Fiction', 'Adventure stories'}",
PG7701,A Strange Story — Complete,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],150,{'English fiction -- 19th century'},
PG7702,"""My Novel"" — Volume 01","Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],1,"{'Germany -- Fiction', 'Rhine River -- Fiction', 'Poets -- Fiction', 'Death -- Fiction', 'England -- Fiction', 'Domestic fiction', 'Inventors -- Fiction'}",
PG7703,"""My Novel"" — Volume 02","Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],2,"{'Germany -- Fiction', 'Rhine River -- Fiction', 'Poets -- Fiction', 'Death -- Fiction', 'England -- Fiction', 'Domestic fiction', 'Inventors -- Fiction'}",
PG7704,"""My Novel"" — Volume 03","Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],1,"{'Germany -- Fiction', 'Rhine River -- Fiction', 'Poets -- Fiction', 'Death -- Fiction', 'England -- Fiction', 'Domestic fiction', 'Inventors -- Fiction'}",
PG7705,"""My Novel"" — Volume 04","Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],2,"{'Germany -- Fiction', 'Rhine River -- Fiction', 'Poets -- Fiction', 'England -- Fiction', 'Death -- Fiction', 'Domestic fiction', 'Inventors -- Fiction'}",
PG7706,"""My Novel"" — Volume 05","Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],2,"{'Germany -- Fiction', 'Rhine River -- Fiction', 'Poets -- Fiction', 'England -- Fiction', 'Death -- Fiction', 'Domestic fiction', 'Inventors -- Fiction'}",
PG7707,"""My Novel"" — Volume 06","Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],2,"{'Germany -- Fiction', 'Rhine River -- Fiction', 'Poets -- Fiction', 'England -- Fiction', 'Death -- Fiction', 'Domestic fiction', 'Inventors -- Fiction'}",
PG7708,"""My Novel"" — Volume 07","Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],2,"{'Germany -- Fiction', 'Rhine River -- Fiction', 'Poets -- Fiction', 'England -- Fiction', 'Death -- Fiction', 'Domestic fiction', 'Inventors -- Fiction'}",
PG7709,"""My Novel"" — Volume 08","Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],1,"{'Germany -- Fiction', 'Rhine River -- Fiction', 'Poets -- Fiction', 'England -- Fiction', 'Death -- Fiction', 'Domestic fiction', 'Inventors -- Fiction'}",
PG770,The Story of the Treasure Seekers: Being the Adventures of the Bastable Children in Search of a Fortune,"Nesbit, E. (Edith)",1858.0,1924.0,['en'],497,"{'Imagination -- Fiction', 'Moneymaking projects -- Fiction', 'Brothers and sisters -- Fiction', 'Great Britain -- History -- 19th century -- Fiction', 'Family life -- England -- Fiction'}",
PG7710,"""My Novel"" — Volume 09","Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],1,"{'Germany -- Fiction', 'Rhine River -- Fiction', 'Poets -- Fiction', 'Death -- Fiction', 'England -- Fiction', 'Domestic fiction', 'Inventors -- Fiction'}",
PG7711,"""My Novel"" — Volume 10","Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],1,"{'Germany -- Fiction', 'Rhine River -- Fiction', 'Poets -- Fiction', 'England -- Fiction', 'Death -- Fiction', 'Domestic fiction', 'Inventors -- Fiction'}",
PG7712,"""My Novel"" — Volume 11","Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],2,"{'Germany -- Fiction', 'Rhine River -- Fiction', 'Poets -- Fiction', 'England -- Fiction', 'Death -- Fiction', 'Domestic fiction', 'Inventors -- Fiction'}",
PG7713,"""My Novel"" — Volume 12","Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],1,"{'Germany -- Fiction', 'Rhine River -- Fiction', 'Poets -- Fiction', 'Death -- Fiction', 'England -- Fiction', 'Domestic fiction', 'Inventors -- Fiction'}",
PG7714,"""My Novel"" — Complete","Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],19,"{'Germany -- Fiction', 'Rhine River -- Fiction', 'Poets -- Fiction', 'Death -- Fiction', 'England -- Fiction', 'Domestic fiction', 'Inventors -- Fiction'}",
PG7715,The Last of the Barons — Volume 01,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],12,"{'Warwick, Richard Neville, Earl of, 1428-1471 -- Fiction', 'Great Britain -- History -- Wars of the Roses, 1455-1485 -- Fiction'}",
PG7716,The Last of the Barons — Volume 02,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],3,"{'Warwick, Richard Neville, Earl of, 1428-1471 -- Fiction', 'Great Britain -- History -- Wars of the Roses, 1455-1485 -- Fiction'}",
PG7717,The Last of the Barons — Volume 03,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],6,"{'Warwick, Richard Neville, Earl of, 1428-1471 -- Fiction', 'Great Britain -- History -- Wars of the Roses, 1455-1485 -- Fiction'}",
PG7718,The Last of the Barons — Volume 04,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],7,"{'Warwick, Richard Neville, Earl of, 1428-1471 -- Fiction', 'Great Britain -- History -- Wars of the Roses, 1455-1485 -- Fiction'}",
PG7719,The Last of the Barons — Volume 05,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],6,"{'Warwick, Richard Neville, Earl of, 1428-1471 -- Fiction', 'Great Britain -- History -- Wars of the Roses, 1455-1485 -- Fiction'}",
PG7720,The Last of the Barons — Volume 06,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],3,"{'Warwick, Richard Neville, Earl of, 1428-1471 -- Fiction', 'Great Britain -- History -- Wars of the Roses, 1455-1485 -- Fiction'}",
PG7721,The Last of the Barons — Volume 07,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],2,"{'Warwick, Richard Neville, Earl of, 1428-1471 -- Fiction', 'Great Britain -- History -- Wars of the Roses, 1455-1485 -- Fiction'}",
PG7722,The Last of the Barons — Volume 08,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],4,"{'Warwick, Richard Neville, Earl of, 1428-1471 -- Fiction', 'Great Britain -- History -- Wars of the Roses, 1455-1485 -- Fiction'}",
PG7723,The Last of the Barons — Volume 09,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],12,"{'Warwick, Richard Neville, Earl of, 1428-1471 -- Fiction', 'Great Britain -- History -- Wars of the Roses, 1455-1485 -- Fiction'}",
PG7724,The Last of the Barons — Volume 10,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],2,"{'Warwick, Richard Neville, Earl of, 1428-1471 -- Fiction', 'Great Britain -- History -- Wars of the Roses, 1455-1485 -- Fiction'}",
PG7725,The Last of the Barons — Volume 11,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],8,"{'Warwick, Richard Neville, Earl of, 1428-1471 -- Fiction', 'Great Britain -- History -- Wars of the Roses, 1455-1485 -- Fiction'}",
PG7726,The Last of the Barons — Volume 12,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],3,"{'Warwick, Richard Neville, Earl of, 1428-1471 -- Fiction', 'Great Britain -- History -- Wars of the Roses, 1455-1485 -- Fiction'}",
PG7727,The Last of the Barons — Complete,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],82,"{'Warwick, Richard Neville, Earl of, 1428-1471 -- Fiction', 'Great Britain -- History -- Wars of the Roses, 1455-1485 -- Fiction'}",
PG7728,Paul Clifford — Volume 01,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],7,{'Brigands and robbers -- Fiction'},
PG7729,Paul Clifford — Volume 02,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],5,{'Brigands and robbers -- Fiction'},
PG7730,Paul Clifford — Volume 03,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],2,{'Brigands and robbers -- Fiction'},
PG7731,Paul Clifford — Volume 04,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],4,{'Brigands and robbers -- Fiction'},
PG7732,Paul Clifford — Volume 05,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],3,{'Brigands and robbers -- Fiction'},
PG7733,Paul Clifford — Volume 06,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],2,{'Brigands and robbers -- Fiction'},
PG7734,Paul Clifford — Volume 07,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],3,{'Brigands and robbers -- Fiction'},
PG7735,Paul Clifford — Complete,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],410,{'Brigands and robbers -- Fiction'},
PG7737,The Parisians — Volume 01,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],6,"{'English fiction -- 19th century', 'Paris (France) -- Social life and customs -- 19th century -- Fiction'}",
PG7738,The Parisians — Volume 02,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],5,"{'English fiction -- 19th century', 'Paris (France) -- Social life and customs -- 19th century -- Fiction'}",
PG7739,The Parisians — Volume 03,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],4,"{'English fiction -- 19th century', 'Paris (France) -- Social life and customs -- 19th century -- Fiction'}",
PG773,"Lord Arthur Savile's Crime; The Portrait of Mr. W.H., and Other Stories","Wilde, Oscar",1854.0,1900.0,['en'],399,"{'Short stories, English', 'Manners and customs -- Fiction'}",
PG7740,The Parisians — Volume 04,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],3,"{'English fiction -- 19th century', 'Paris (France) -- Social life and customs -- 19th century -- Fiction'}",
PG7741,The Parisians — Volume 05,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],4,"{'English fiction -- 19th century', 'Paris (France) -- Social life and customs -- 19th century -- Fiction'}",
PG7742,The Parisians — Volume 06,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],7,"{'English fiction -- 19th century', 'Paris (France) -- Social life and customs -- 19th century -- Fiction'}",
PG7743,The Parisians — Volume 07,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],4,"{'English fiction -- 19th century', 'Paris (France) -- Social life and customs -- 19th century -- Fiction'}",
PG7744,The Parisians — Volume 08,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],4,"{'English fiction -- 19th century', 'Paris (France) -- Social life and customs -- 19th century -- Fiction'}",
PG7745,The Parisians — Volume 09,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],7,"{'English fiction -- 19th century', 'Paris (France) -- Social life and customs -- 19th century -- Fiction'}",
PG7746,The Parisians — Volume 10,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],4,"{'English fiction -- 19th century', 'Paris (France) -- Social life and customs -- 19th century -- Fiction'}",
PG7747,The Parisians — Volume 11,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],3,"{'English fiction -- 19th century', 'Paris (France) -- Social life and customs -- 19th century -- Fiction'}",
PG7748,The Parisians — Volume 12,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],11,"{'English fiction -- 19th century', 'Paris (France) -- Social life and customs -- 19th century -- Fiction'}",
PG7749,The Parisians — Complete,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],33,"{'English fiction -- 19th century', 'Paris (France) -- Social life and customs -- 19th century -- Fiction'}",
PG7750,"Godolphin, Volume 1.","Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],3,{'England -- Social life and customs -- 19th century -- Fiction'},
PG7751,"Godolphin, Volume 2.","Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,['en'],4,{'England -- Social life and customs -- 19th century -- Fiction'},
