id,title,author,downloads,subjects,birth,death,pyearp
PG10565,"Watch-Dogs: Ship's Company, Part 5.","Jacobs, W. W. (William Wymark)",4,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",1863.0,1943.0,1903.0
PG10566,"The Bequest: Ship's Company, Part 6.","Jacobs, W. W. (William Wymark)",5,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",1863.0,1943.0,1903.0
PG10567,"The Guardian Angel: Ship's Company, Part 7.","Jacobs, W. W. (William Wymark)",4,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",1863.0,1943.0,1903.0
PG10568,"Dual Control: Ship's Company, Part 8.","Jacobs, W. W. (William Wymark)",3,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",1863.0,1943.0,1903.0
PG10569,"Skilled Assistance: Ship's Company, Part 9.","Jacobs, W. W. (William Wymark)",2,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",1863.0,1943.0,1903.0
PG1056,Martin Eden,"London, Jack",727,"{'Authors -- Fiction', 'Autobiographical fiction', 'Bildungsromans', 'Young men -- Fiction', 'San Francisco (Calif.) -- Fiction', 'Working class -- Fiction'}",1876.0,1916.0,1896.0
PG10570,"For Better or Worse: Ship's Company, Part 10.","Jacobs, W. W. (William Wymark)",6,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",1863.0,1943.0,1903.0
PG10571,"The Old Man of the Sea: Ship's Company, Part 11.","Jacobs, W. W. (William Wymark)",141,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",1863.0,1943.0,1903.0
PG10572,"Manners Makyth Man: Ship's Company, Part 12.","Jacobs, W. W. (William Wymark)",7,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",1863.0,1943.0,1903.0
PG10573,"Ship's Company, the Entire Collection","Jacobs, W. W. (William Wymark)",24,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",1863.0,1943.0,1903.0
PG10581,Uncle Bernac: A Memory of the Empire,"Doyle, Arthur Conan",48,"{'France -- History -- Consulate and First Empire, 1799-1815 -- Fiction'}",1859.0,1930.0,1894.0
PG10586,Mike and Psmith,"Wodehouse, P. G. (Pelham Grenville)",122,"{'Boarding schools -- Fiction', 'Schools -- Fiction', 'England -- Fiction', 'Humorous stories', 'Cricket -- Fiction'}",1881.0,1975.0,1928.0
PG10599,Lost in the Air,"Snell, Roy J. (Roy Judson)",8,"{'Arctic regions -- Juvenile fiction', 'Airplanes -- Piloting -- Juvenile fiction', 'Air pilots -- Juvenile fiction'}",1878.0,1959.0,1918.0
PG1059,The World Set Free,"Wells, H. G. (Herbert George)",429,"{'Imaginary wars and battles -- Fiction', 'Nuclear warfare -- Fiction', 'War stories'}",1866.0,1946.0,1906.0
PG105,Persuasion,"Austen, Jane",4044,"{'Rejection (Psychology) -- Fiction', 'Dysfunctional families -- Fiction', 'Young women -- Fiction', 'Ship captains -- Fiction', 'Regency fiction', 'Psychological fiction', 'Love stories', 'England -- Social life and customs -- 19th century -- Fiction', 'Motherless families -- Fiction', 'First loves -- Fiction'}",1775.0,1817.0,1796.0
PG10608,"The Turquoise Cup, and, the Desert","Smith, Arthur Cosslett",25,"{'Cardinals -- Fiction', 'Love stories', 'Sahara -- Fiction'}",1852.0,1926.0,1889.0
PG10621,Birthright: A Novel,"Stribling, T. S. (Thomas Sigismund)",17,"{'Tennessee -- Fiction', 'Southern States -- Fiction', 'African Americans -- Fiction', 'Race relations -- Fiction'}",1881.0,1965.0,1923.0
PG10624,Three John Silence Stories,"Blackwood, Algernon",109,"{'Supernatural -- Fiction', 'Paranormal fiction, English', 'Horror tales, English', 'Ghost stories, English', 'Silence, John (Fictitious character) -- Fiction', 'Psychics -- Fiction', 'Detective and mystery stories, English'}",1869.0,1951.0,1910.0
PG1063,The Cask of Amontillado,"Poe, Edgar Allan",1852,"{'Horror tales, American', 'Revenge -- Fiction'}",1809.0,1849.0,1829.0
PG10658,Hilda Lessways,"Bennett, Arnold",83,"{'Mothers and daughters -- Fiction', 'Man-woman relationships -- Fiction', 'Staffordshire (England) -- Fiction', 'Young women -- Fiction'}",1867.0,1931.0,1899.0
PG10659,Three More John Silence Stories,"Blackwood, Algernon",88,"{'Supernatural -- Fiction', 'Paranormal fiction, English', 'Horror tales, English', 'Ghost stories, English', 'Silence, John (Fictitious character) -- Fiction', 'Detective and mystery stories, English'}",1869.0,1951.0,1910.0
PG10662,The Night Land,"Hodgson, William Hope",457,{'Science fiction'},1877.0,1918.0,1898.0
PG10667,Snake and Sword: A Novel,"Wren, Percival Christopher",5,{'British -- India -- Fiction'},1885.0,1941.0,1913.0
PG10676,The Reign of Greed,"Rizal, José",2514,"{'Philippines -- History -- Fiction', 'Nationalists -- Philippines -- Fiction', 'Philippine fiction (Spanish) -- Translations into English'}",1861.0,1896.0,1878.0
PG10679,The Story of the Other Wise Man,"Van Dyke, Henry",235,"{'Jesus Christ -- Fiction', 'Christmas stories', 'Christian fiction', 'Magi -- Fiction'}",1852.0,1933.0,1892.0
PG10688,"The Camp Fire Girls at Camp Keewaydin; Or, Paddles Down","Frey, Hildegard G.",10,"{'Camps -- Juvenile fiction', 'Camp Fire Girls -- Juvenile fiction'}",1891.0,1957.0,1924.0
PG10690,"A Desperate Chance; Or, The Wizard Tramp's Revelation, a Thrilling Narrative",Old Sleuth,3,"{'Tramps -- Fiction', 'Adventure stories', 'Young men -- Fiction'}",1837.0,1898.0,1868.0
PG10696,The Danger Trail,"Curwood, James Oliver",20,"{'Hudson Bay Railway -- Fiction', 'Northwest Territories -- Fiction'}",1878.0,1927.0,1902.0
PG1069,Four Short Stories By Emile Zola,"Zola, Émile",274,"{'Short stories', 'France -- Social life and customs -- Fiction'}",1840.0,1902.0,1871.0
PG106,Jungle Tales of Tarzan,"Burroughs, Edgar Rice",197,"{'Africa -- Fiction', 'Jungles -- Fiction', 'Fantasy fiction', 'Tarzan (Fictitious character) -- Fiction', 'Apes -- Fiction', 'Adventure stories'}",1875.0,1950.0,1912.0
PG10709,Prince Zaleski,"Shiel, M. P. (Matthew Phipps)",36,"{'Private investigators -- England -- Fiction', 'Detective and mystery stories, English'}",1865.0,1947.0,1906.0
PG10712,"White Jacket; Or, The World on a Man-of-War","Melville, Herman",155,"{'Sailors -- Fiction', 'United States -- History, Naval -- 19th century -- Fiction', 'Sea stories', 'Warships -- Fiction', 'Naval discipline -- Fiction', 'Flagellation -- Fiction'}",1819.0,1891.0,1855.0
PG10718,The House of Whispers,"Le Queux, William",8,"{'Perthshire (Scotland) -- Fiction', 'Mystery fiction', 'Castles -- Fiction'}",1864.0,1927.0,1896.0
PG10720,Doctor Pascal,"Zola, Émile",65,{'France -- Social life and customs -- 19th century -- Fiction'},1840.0,1902.0,1871.0
PG10723,Betty's Bright Idea; Deacon Pitkin's Farm; and the First Christmas of New England,"Stowe, Harriet Beecher",25,"{'Christmas stories', 'New England -- Social life and customs -- Fiction'}",1811.0,1896.0,1854.0
PG10724,The Store Boy,"Alger, Horatio, Jr.",40,"{'Mystery and detective stories', 'New York (N.Y.) -- History -- 1865-1898 -- Juvenile fiction', 'Adventure and adventurers -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Real estate agents -- Juvenile fiction', 'Swindlers and swindling -- Juvenile fiction'}",1832.0,1899.0,1866.0
PG10727,"A Set of Rogues: Namely Christopher Sutton, John Dawson, the Señor Don Sanchez Del Castillo De Castelaña and Moll Dawson; Their Wicked Conspiracy, and a True Account of Their Travels and Adventures","Barrett, Frank",26,"{'Rogues and vagabonds -- Fiction', 'Pirates -- Fiction', 'Impostors and imposture -- Fiction', 'Great Britain -- History -- Charles II, 1660-1685 -- Fiction', 'English fiction', 'Adventure and adventurers -- Fiction'}",1848.0,1926.0,1887.0
PG10728,"Christie, the King's Servant: A Sequel to ""Christie's Old Organ""","Walton, O. F., Mrs.",14,"{'Christian life -- Juvenile fiction', 'Conduct of life -- Juvenile fiction'}",1849.0,1939.0,1894.0
PG10729,"Jack's Ward; Or, The Boy Guardian","Alger, Horatio, Jr.",31,"{'Counterfeits and counterfeiting -- Juvenile fiction', 'Kidnapping -- Juvenile fiction', 'New York (N.Y.) -- History -- 1865-1898 -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Foundlings -- Juvenile fiction', 'Philadelphia (Pa.) -- History -- 19th century -- Juvenile fiction'}",1832.0,1899.0,1866.0
PG10735,Christmas Eve on Lonesome and Other Stories,"Fox, John, Jr.",27,"{'Kentucky -- Social life and customs -- Fiction', 'Mountain life -- Fiction', 'Cumberland Mountains -- Fiction'}",1862.0,1919.0,1890.0
PG10736,Children of the Frost,"London, Jack",236,"{'Indians of North America -- Fiction', 'Adventure stories', 'Short stories, American'}",1876.0,1916.0,1896.0
PG10743,Moonfleet,"Falkner, John Meade",214,"{'Smugglers -- Fiction', 'England -- Fiction', 'Treasure troves -- Fiction', 'Adventure stories'}",1858.0,1932.0,1895.0
PG10744,"Men, Women, and Ghosts","Phelps, Elizabeth Stuart",79,"{'United States -- Social life and customs -- 19th century -- Fiction', 'Ghost stories, American'}",1844.0,1911.0,1878.0
PG1074,The Sea-Wolf,"London, Jack",3442,"{'Sealing ships -- Fiction', 'Ship captains -- Fiction', 'Arctic regions -- Fiction', 'Sea stories', 'Sealers (Persons) -- Fiction'}",1876.0,1916.0,1896.0
PG10755,The Broken Road,"Mason, A. E. W. (Alfred Edward Woodley)",22,"{'India -- Social conditions -- 20th century -- Fiction', 'India -- Social conditions -- 19th century -- Fiction', 'India -- Race relations -- Fiction', 'Colonies -- Fiction', 'India -- History -- British occupation, 1765-1947 -- Fiction', 'Imperialism -- Fiction', 'British -- India -- Fiction'}",1865.0,1948.0,1906.0
PG10756,Between Whiles,"Jackson, Helen Hunt",5,"{'Short stories', 'Fiction'}",1830.0,1885.0,1858.0
PG1075,The Strength of the Strong,"London, Jack",264,{'Socialism -- Fiction'},1876.0,1916.0,1896.0
PG10762,Impressions of Theophrastus Such,"Eliot, George",56,"{'Character sketches', 'Authors -- Fiction', 'England -- Fiction'}",1819.0,1880.0,1850.0
PG1076,The Wallet of Kai Lung,"Bramah, Ernest",95,"{'Kai Lung (Fictitious character) -- Fiction', 'Fantasy fiction'}",1867.0,1942.0,1904.0
PG10778,The Prose Marmion: A Tale of the Scottish Border,"Scott, Walter",6,"{'Flodden, Battle of, England, 1513 -- Juvenile fiction'}",1771.0,1832.0,1802.0
PG1077,The Mirror of Kong Ho,"Bramah, Ernest",41,"{'England -- Fiction', 'Humorous stories', 'Chinese -- England -- Fiction', 'Epistolary fiction'}",1867.0,1942.0,1904.0
PG10780,Only an Incident,"Litchfield, Grace Denio",1,"{'City and town life -- Fiction', 'United States -- Social life and customs -- 19th century -- Fiction', 'Man-woman relationships -- Fiction', 'Young women -- Fiction'}",1849.0,1944.0,1896.0
PG10781,"Deserted: Sailor's Knots, Part 1.","Jacobs, W. W. (William Wymark)",2,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",1863.0,1943.0,1903.0
PG10782,"Homeward Bound: Sailor's Knots, Part 2.","Jacobs, W. W. (William Wymark)",5,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",1863.0,1943.0,1903.0
PG10783,"Self-Help: Sailor's Knots, Part 3.","Jacobs, W. W. (William Wymark)",38,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",1863.0,1943.0,1903.0
PG10784,"Sentence Deferred: Sailor's Knots, Part 4.","Jacobs, W. W. (William Wymark)",3,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",1863.0,1943.0,1903.0
PG10785,"Matrimonial Openings: Sailor's Knots, Part 5.","Jacobs, W. W. (William Wymark)",6,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",1863.0,1943.0,1903.0
PG10786,"Odd Man Out: Sailor's Knots, Part 6.","Jacobs, W. W. (William Wymark)",2,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",1863.0,1943.0,1903.0
PG10787,"The Toll-House: Sailor's Knots, Part 7.","Jacobs, W. W. (William Wymark)",108,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",1863.0,1943.0,1903.0
PG10788,"Peter's Pence: Sailor's Knots, Part 8.","Jacobs, W. W. (William Wymark)",4,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",1863.0,1943.0,1903.0
PG10789,"The Head of the Family: Sailor's Knots, Part 9.","Jacobs, W. W. (William Wymark)",6,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",1863.0,1943.0,1903.0
PG1078,The Scouts of the Valley,"Altsheler, Joseph A. (Joseph Alexander)",30,"{'Chemung River Valley (N.Y. and Pa.) -- Fiction', 'Historical fiction', 'Wyoming Valley (Pa.) -- Fiction'}",1862.0,1919.0,1890.0
PG10790,"Prize Money: Sailor's Knots, Part 10.","Jacobs, W. W. (William Wymark)",7,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",1863.0,1943.0,1903.0
PG10791,"Double Dealing: Sailor's Knots, Part 11.","Jacobs, W. W. (William Wymark)",3,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",1863.0,1943.0,1903.0
PG10792,"Keeping Up Appearances: Sailor's Knots, Part 12.","Jacobs, W. W. (William Wymark)",5,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",1863.0,1943.0,1903.0
PG10793,Sailors' Knots (Entire Collection),"Jacobs, W. W. (William Wymark)",105,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",1863.0,1943.0,1903.0
PG107,Far from the Madding Crowd,"Hardy, Thomas",868,"{'Triangles (Interpersonal relations) -- Fiction', 'Farm life -- Fiction', 'Pastoral fiction', 'Didactic fiction', 'Love stories', 'Women farmers -- Fiction', 'Wessex (England) -- Fiction'}",1840.0,1928.0,1884.0
PG10806,The Sword of Welleran and Other Stories,"Dunsany, Lord",158,"{'Fantasy fiction, English'}",1878.0,1957.0,1918.0
PG10810,"The Young Trail Hunters: Or, the Wild Riders of the Plains. The Veritable Adventures of Hal Hyde and Ned Brown, on Their Journey Across the Great Plains of the South-West","Cozzens, Samuel Woodworth",13,"{'West (U.S.) -- Juvenile fiction', 'Frontier and pioneer life -- Juvenile fiction', 'Indians of North America -- Juvenile fiction', 'Great Plains -- Juvenile fiction'}",1834.0,1878.0,1856.0
PG10812,The Worshipper of the Image,"Le Gallienne, Richard",14,{'Fiction'},1866.0,1947.0,1906.0
PG10816,"The Giant Hands; or, the Reward of Industry","Crowquill, Alfred",9,"{'Fairy tales', 'Mothers and sons -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Ghouls and ogres -- Juvenile fiction', 'Work ethic -- Juvenile fiction'}",1804.0,1872.0,1838.0
PG10817,Anne Severn and the Fieldings,"Sinclair, May",8,"{'Country life -- England -- Fiction', 'Domestic fiction'}",1863.0,1946.0,1904.0
PG1081,Dead Souls,"Gogol, Nikolai Vasilevich",1132,"{'Humorous stories', 'Satire', 'Russia -- Social life and customs -- 1533-1917 -- Fiction', 'Swindlers and swindling -- Russia -- Fiction'}",1809.0,1852.0,1830.0
PG10826,The Book-Bills of Narcissus: An Account Rendered by Richard Le Gallienne,"Le Gallienne, Richard",17,{'Fiction'},1866.0,1947.0,1906.0
PG1083,The Arrow of Gold: A Story Between Two Notes,"Conrad, Joseph",56,"{'Marseille (France) -- Fiction', 'Illegal arms transfers -- Fiction', 'Young men -- Fiction', 'Sea stories', 'Adventure stories'}",1857.0,1924.0,1890.0
PG10844,A Gentleman from Mississippi,"Rhodes, Harrison",0,"{'Political fiction', 'Legislators -- United States -- Fiction'}",1871.0,1929.0,1900.0
PG10848,"Natalie; Or, A Gem Among the Sea-Weeds","Hallett, Emma V.",13,"{'Christian life -- Fiction', 'Nantucket Island (Mass.) -- Fiction', 'Foundlings -- Fiction'}",1832.0,1908.0,1870.0
PG10849,Saved at Sea: A Lighthouse Story,"Walton, O. F., Mrs.",129,"{'Islands -- Juvenile fiction', 'Scotland -- Juvenile fiction', 'Shipwrecks -- Juvenile fiction', 'Lighthouses -- Juvenile fiction', 'Christian life -- Juvenile fiction'}",1849.0,1939.0,1894.0
PG10859,Paul and Virginia from the French of J.B.H. de Saint Pierre,"Saint-Pierre, Bernardin de",27,"{'Slavery -- Fiction', 'Friendship -- Fiction', 'Charity -- Fiction', 'Death -- Fiction', 'Love stories', 'Shipwrecks -- Fiction', 'Mauritius -- Fiction'}",1737.0,1814.0,1776.0
PG10862,The White Waterfall,"Dwyer, James Francis",11,"{'Adventure stories', 'Islands of the Pacific -- Fiction'}",1874.0,1952.0,1913.0
PG10868,Clerambault: The Story of an Independent Spirit During the War,"Rolland, Romain",20,"{'World War, 1914-1918 -- Fiction'}",1866.0,1944.0,1905.0
PG10869,The Abandoned Room,"Camp, Wadsworth",1492,{'Mystery fiction'},1879.0,1936.0,1908.0
PG1086,A Horse's Tale,"Twain, Mark",79,{'Fiction'},1835.0,1910.0,1872.0
PG10871,"At Sunwich Port, Part 1.: Contents: Chapters 1-5","Jacobs, W. W. (William Wymark)",1,"{'Fathers and sons -- Fiction', 'Betrothal -- Fiction', 'Ship captains -- Fiction', 'Family -- England -- Fiction'}",1863.0,1943.0,1903.0
PG10872,"At Sunwich Port, Part 2.: Contents: Chapters 6-10","Jacobs, W. W. (William Wymark)",2,"{'Fathers and sons -- Fiction', 'Betrothal -- Fiction', 'Ship captains -- Fiction', 'Family -- England -- Fiction'}",1863.0,1943.0,1903.0
PG10873,"At Sunwich Port, Part 3.: Contents: Chapters 11-15","Jacobs, W. W. (William Wymark)",7,"{'Fathers and sons -- Fiction', 'Betrothal -- Fiction', 'Ship captains -- Fiction', 'Family -- England -- Fiction'}",1863.0,1943.0,1903.0
PG10874,"At Sunwich Port, Part 4.: Contents: Chapters 16-20","Jacobs, W. W. (William Wymark)",3,"{'Fathers and sons -- Fiction', 'Betrothal -- Fiction', 'Ship captains -- Fiction', 'Family -- England -- Fiction'}",1863.0,1943.0,1903.0
PG10875,"At Sunwich Port, Part 5.: Contents: Chapters 21-25","Jacobs, W. W. (William Wymark)",6,"{'Fathers and sons -- Fiction', 'Betrothal -- Fiction', 'Ship captains -- Fiction', 'Family -- England -- Fiction'}",1863.0,1943.0,1903.0
PG10876,"At Sunwich Port, Complete","Jacobs, W. W. (William Wymark)",18,"{'Fathers and sons -- Fiction', 'Betrothal -- Fiction', 'Ship captains -- Fiction', 'Family -- England -- Fiction'}",1863.0,1943.0,1903.0
PG10882,The Eagle's Shadow,"Cabell, James Branch",37,"{'Historical fiction', 'Middle Ages -- Fiction', 'Fantasy fiction'}",1879.0,1958.0,1918.0
PG1088,Rolf in the Woods,"Seton, Ernest Thompson",40,"{'Scouting (Reconnaissance) -- Fiction', 'Indians of North America -- Fiction', 'Camping -- Fiction', 'Scouts (Reconnaissance) -- Fiction'}",1860.0,1946.0,1903.0
PG10891,Algonquin Indian Tales,"Young, Egerton Ryerson",76,"{'Algonquian Indians -- Fiction', 'Indians of North America -- Folklore', 'Tales -- North America'}",1840.0,1909.0,1874.0
PG10892,Dawn,"Haggard, H. Rider (Henry Rider)",45,"{'Paranormal fiction', 'Fantasy fiction'}",1856.0,1925.0,1890.0
PG10899,Olivia in India,"Douglas, O.",17,{'India -- Fiction'},1877.0,1948.0,1912.0
PG1089,"Moon-Face, and Other Stories","London, Jack",204,"{'Short stories', 'United States -- Social life and customs -- 20th century -- Fiction'}",1876.0,1916.0,1896.0
PG108,The Return of Sherlock Holmes,"Doyle, Arthur Conan",2218,"{'Holmes, Sherlock (Fictitious character) -- Fiction', 'Detective and mystery stories, English'}",1859.0,1930.0,1894.0
